Monthly Plan ID,ID,Project Key,Project Name,Activity,Activity Details,Status,Created On,Created By,Start Date,End Date
"""MP-2023-000030""","""121""",SFA154,SFAC - CBBO,Market Linkage,Input suppliers and business ,Ongoing,57:18.2,satyapal@csa-india.org,14-11-2023,18-11-2023
"""MP-2023-000030""","""122""",NAB097,NABARD,Market Linkage,Input suppliers and business ,Ongoing,57:18.2,satyapal@csa-india.org,20-11-2023,25-11-2023
"""MP-2023-000030""","""123""",NAB097,NABARD,Market Linkage,Input suppliers and business ,Ongoing,57:18.2,satyapal@csa-india.org,20-11-2023,25-11-2023
"""MP-2023-000030""","""124""",SFA154,SFAC - CBBO,Issues Follow-up,Jeevanadhata fpcl ,Ongoing,57:18.2,satyapal@csa-india.org,27-11-2023,30-11-2023
"""MP-2023-000030""","""125""",NAB097,NABARD,Issues Follow-up,Thirumalapur fpcl ,Ongoing,57:18.2,satyapal@csa-india.org,27-11-2023,30-11-2023
"""MP-2023-000030""","""126""",NAB097,NABARD,Issues Follow-up,Etigadda fpcl ,Ongoing,57:18.2,satyapal@csa-india.org,27-11-2023,30-11-2023
"""MP-2023-000031""","""127""",n.a,CRZBNF-APF,FFS,"FFS once a week on Wednesday - 4 days
Crop Advisory once a week on friday - 4 days",Ongoing,11:20.8,sivarjuna@csa-india.org,02-11-2023,25-11-2023
"""MP-2023-000031""","""128""",n.a,CRZBNF-APF,Campaign,Weekly one cluster villages - 4 campaign ,New,11:20.8,sivarjuna@csa-india.org,26-10-2023,25-11-2023
"""MP-2023-000031""","""129""",n.a,CRZBNF-APF,Data Collection,"Village wise data collection on 3 Saturdays
Case studies preparation
FPO farmers Crop details
PGS/ICS farmers dairies updation
",Ongoing,11:20.8,sivarjuna@csa-india.org,26-10-2023,25-11-2023
"""MP-2023-000031""","""130""",n.a,CRZBNF-APF,Field Visit,"Daily field visits except sundays
Inputs preparations demonstrations
Farmers meet/pesto scope App/CCE/Soil Probes testing ",Ongoing,11:20.8,sivarjuna@csa-india.org,26-10-2023,25-11-2023
"""MP-2023-000031""","""131""",n.a,CRZBNF-APF,Meeting,"5 VO meetings
1 FPO BoD meetimg
Village farmer level meetings

",Ongoing,11:20.8,sivarjuna@csa-india.org,26-10-2023,25-11-2023
"""MP-2023-000031""","""132""",n.a,CRZBNF-APF,Report preparation,"Every Saturday data collection and preparation of documentation
All registers updation
",Ongoing,11:20.8,sivarjuna@csa-india.org,26-10-2023,25-11-2023
"""MP-2023-000031""","""133""",n.a,CRZBNF-APF,Travel,"Mid season trainings 2
",New,11:20.8,sivarjuna@csa-india.org,01-11-2023,15-11-2023
"""MP-2023-000031""","""134""",NAB097,NABARD,Market Linkage,"FPO CEO works updation of Books
Matketing linkages with buyers
Input out put business
Bank works",Ongoing,11:20.8,sivarjuna@csa-india.org,26-10-2023,02-12-2023
"""MP-2023-000032""","""135""",NCD102,NCDC - CBBO,BOT,Attend the BOD meeting on mana boomi fpo and interact to horcticluture HO.,New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""166""",CBB021,CBBO NABARD,Field Visit,meet to nuzvidu bod members planning to AGM.,New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""167""",CBB021,CBBO NABARD,Field Visit,visit to ssvn fpo meet to ceo disuss the auditing data collectin purpose.,New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""168""",CBB020,CBBO,Field Visit,"meet to manaboomi bod members planning to AGM And buyer was visit to KSA,",New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""169""",CBB020,CBBO,Field Visit,meet to NUZVIDU fpo bod members planning to AGM.,Ongoing,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""170""",CBB021,CBBO NABARD,Meeting,Attend the elur collector meeting in elur nabard office.,New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""171""",CBB020,CBBO,Field Visit,manaboomi fpo agm plnning and identify the shop.,New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""172""",CBB020,CBBO,Meeting,conduct to bod meeting at nuzvidu fpo in sidarada nagar.,New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""173""",CBB020,CBBO,Meeting,attend the manaboomi AGM,New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""174""",CBB020,CBBO,Field Visit,"meet to nuzvidu bod members planning to AGM Date fixed,",Ongoing,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""175""",CBB020,CBBO,Field Visit,"bod changes and mobilization to membersip activites,",New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""176""",CBB020,CBBO,Meeting,attend the nuzvidu fpo AGM,New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""177""",CBB020,CBBO,Field Visit,searcing the shop in kanasanapalli ssvn fpo apply the gst and lisences and mobilization to membership activites.,New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""178""",CBB020,CBBO,Field Visit,searcing the shop in vadlamanu manaboomi fpo apply the gst and lisences and mobilization to membership activites.,New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""179""",CBB020,CBBO,Field Visit,searcing the shop in reddygudem sdruthi krisna fpo apply the gst and lisences and mobilization to membership activites,New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000032""","""180""",CBB020,CBBO,Field Visit,searcing the shop in nuzvidu fpo apply the gst and lisences and mobilization to membership activites,New,56:02.6,ravitejaamudala@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000033""","""136""",PGS116,PGS Certification AP,Inspection,RC inspection At NTR District,New,07:58.3,ashokkumar@csa-india.org,02-11-2023,04-11-2023
"""MP-2023-000033""","""137""",PGS116,PGS Certification AP,Inspection,Rc inspection at Krishna District,New,07:58.3,ashokkumar@csa-india.org,06-11-2023,11-11-2023
"""MP-2023-000034""","""140""",CBB021,CBBO NABARD,Field Visit,To meet with district collector about allotment PPCs for 6 FPO's,New,54:47.7,venkataiahk@csa-india.org,01-11-2023,Date not recorded
"""MP-2023-000034""","""141""",CBB021,CBBO NABARD,Field Visit,To complete FPO Records,New,54:47.7,venkataiahk@csa-india.org,02-11-2023,Date not recorded
"""MP-2023-000034""","""142""",CBB021,CBBO NABARD,Meeting,NABARD DGM inspection,New,54:47.7,venkataiahk@csa-india.org,03-11-2023,Date not recorded
"""MP-2023-000034""","""143""",CBB021,CBBO NABARD,Field Visit,For Trade licenses document uploading  ,New,54:47.7,venkataiahk@csa-india.org,04-11-2023,Date not recorded
"""MP-2023-000034""","""144""",SFA154,SFAC - CBBO,Meeting,Makthal FPCL BoD's monthly meeting- Karne,New,54:47.7,venkataiahk@csa-india.org,06-11-2023,Date not recorded
"""MP-2023-000034""","""145""",SFA154,SFAC - CBBO,Meeting,Damargidda FPCL BoD's monthly meeting- Vitalapur,New,54:47.7,venkataiahk@csa-india.org,07-11-2023,Date not recorded
"""MP-2023-000034""","""146""",CBB021,CBBO NABARD,Meeting,Amalika FPCL BoD's monthly meeting- JangamReddypally,New,54:47.7,venkataiahk@csa-india.org,08-11-2023,Date not recorded
"""MP-2023-000034""","""147""",SFA154,SFAC - CBBO,Meeting,Bhusampathi FPCL BoD's monthly meeting-Dorepally,New,54:47.7,venkataiahk@csa-india.org,09-11-2023,Date not recorded
"""MP-2023-000034""","""148""",CBB021,CBBO NABARD,Field Visit,"To mobilize membership amount at Bandagonda, kotakonda and Thandas",New,54:47.7,venkataiahk@csa-india.org,10-11-2023,Date not recorded
"""MP-2023-000034""","""149""",SFA154,SFAC - CBBO,Field Visit,To conduct Mobilization meeting at Ashanpally,New,54:47.7,venkataiahk@csa-india.org,11-11-2023,Date not recorded
"""MP-2023-000034""","""150""",SFA154,SFAC - CBBO,Field Visit,To conduct Mobilization meeting and Identify new villages ,New,54:47.7,venkataiahk@csa-india.org,13-11-2023,Date not recorded
"""MP-2023-000034""","""151""",CBB021,CBBO NABARD,Field Visit,To conduct Mobilization meeting at Undekod village of Amalika FPO,New,54:47.7,venkataiahk@csa-india.org,14-11-2023,Date not recorded
"""MP-2023-000034""","""152""",NCD102,NCDC - CBBO,Field Visit,To complete share certificates work,New,54:47.7,venkataiahk@csa-india.org,15-11-2023,Date not recorded
"""MP-2023-000034""","""153""",NCD102,NCDC - CBBO,Field Visit,To complete share certificates work,New,54:47.7,venkataiahk@csa-india.org,16-11-2023,Date not recorded
"""MP-2023-000034""","""154""",SFA154,SFAC - CBBO,Field Visit,To conduct mobilisation meeting at panchalingala of makthal FPCL,New,54:47.7,venkataiahk@csa-india.org,17-11-2023,Date not recorded
"""MP-2023-000034""","""155""",CBB021,CBBO NABARD,Field Visit,To do business plan with BoDs,New,54:47.7,venkataiahk@csa-india.org,18-11-2023,Date not recorded
"""MP-2023-000034""","""156""",CBB021,CBBO NABARD,Field Visit,To do mobilization meeting at Kotakonda and Office opening work,New,54:47.7,venkataiahk@csa-india.org,19-11-2023,Date not recorded
"""MP-2023-000034""","""157""",SFA154,SFAC - CBBO,Field Visit,Bhusampathi share certificate distribution,New,54:47.7,venkataiahk@csa-india.org,21-11-2023,Date not recorded
"""MP-2023-000034""","""158""",SFA154,SFAC - CBBO,Field Visit,Damargidda share certificate distribution,New,54:47.7,venkataiahk@csa-india.org,22-11-2023,Date not recorded
"""MP-2023-000034""","""159""",CBB021,CBBO NABARD,Field Visit,To conduct Mobilization meeting and office opening work,New,54:47.7,venkataiahk@csa-india.org,23-11-2023,Date not recorded
"""MP-2023-000034""","""160""",CBB021,CBBO NABARD,Training,Second time BoD's Training at Narayanpet,New,54:47.7,venkataiahk@csa-india.org,24-10-2023,Date not recorded
"""MP-2023-000034""","""161""",CBB021,CBBO NABARD,Field Visit,Banginapally FPO Crop data collection,New,54:47.7,venkataiahk@csa-india.org,25-10-2023,Date not recorded
"""MP-2023-000034""","""162""",SFA154,SFAC - CBBO,Field Visit,To conduct Mobilization meeting at Mogulmadka  and BoDs selection,New,54:47.7,venkataiahk@csa-india.org,26-11-2023,Date not recorded
"""MP-2023-000034""","""163""",CBB021,CBBO NABARD,Field Visit,"To conduct Mobilization meeting at Undekod, and Paterched ",New,54:47.7,venkataiahk@csa-india.org,28-11-2023,Date not recorded
"""MP-2023-000034""","""164""",SFA154,SFAC - CBBO,Field Visit,Making plan for conducting AGM meeting ,New,54:47.7,venkataiahk@csa-india.org,29-11-2023,Date not recorded
"""MP-2023-000034""","""165""",CBB021,CBBO NABARD,Field Visit,To conduct Mobilization meeting at Kotakonda and Thandas,New,54:47.7,venkataiahk@csa-india.org,30-11-2023,Date not recorded
"""MP-2023-000035""","""181""",RYS137,RySS - PGS,Inspection,"1. Planned to Visit Konaseema, East Godavari, Eluru and Gunturu. Starts from 1st week November
",New,14:45.9,lakshmi@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000035""","""182""",RYS137,RySS - PGS,Verification,Verification peer appraisal and generate the scope certificates,Ongoing,14:45.9,lakshmi@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000035""","""183""",PGS111,PGS,Verification,Verification of peer appraisal and generate the scope certificates from first to second november,Ongoing,14:45.9,lakshmi@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000035""","""184""",NCO103,NCONF,Follow-up,"Fallow-up for issues regarding Raichur, LAC and AP new districts",Ongoing,14:45.9,lakshmi@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000035""","""185""",RYS137,RySS - PGS,Discussion,"Regular interactions with RySS state and District point persons, regarding the inspections and doubt clarifications",Ongoing,14:45.9,lakshmi@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000035""","""186""",GEN061,Gender Responsive Seed System - IRRI,logistics,Logistic arrangements for Ms. Ranjith visit on 1-11-2023,Ongoing,14:45.9,lakshmi@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000035""","""187""",OCA106,OCA-FiBL Cotton seed multiplication,logistics,"Logistic arrangements (Room booking, vehicle arrangements, gifts)",Ongoing,14:45.9,lakshmi@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000035""","""188""",CSA031,CSA Internal,General,"Regular Admin works like office maintenance, calls receiving, Coordination with supporting staff and other works as and when reuired",Ongoing,14:45.9,lakshmi@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000036""","""189""",NAB097,NABARD,Inspection,Pgs field verification sample soil collection in vizianagaram ,New,20:24.9,thirumareddy@csa-india.org,01-10-2023,10-10-2023
"""MP-2023-000036""","""190""",NAB097,NABARD,Data Collection,Data collection of coffee and razma crop details for marketing ,Ongoing,20:24.9,thirumareddy@csa-india.org,11-11-2023,21-11-2023
"""MP-2023-000036""","""191""",NAB097,NABARD,Field Visit,Share certificates distribution AGM meeting board of directors meeting ,Ongoing,20:24.9,thirumareddy@csa-india.org,22-11-2023,30-11-2023
"""MP-2023-000037""","""192""",NCD102,NCDC - CBBO,Meeting,"Meeting with Agiripalli HO
Meeting with BOD",Ongoing,12:24.4,bharathch@csa-india.org,01-11-2023,02-11-2023
"""MP-2023-000038""","""194""",CBB021,CBBO NABARD,Data Collection,data entry of farmers of fpo,Ongoing,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""195""",CBB021,CBBO NABARD,Data Collection,data entry of farmers of fpo,Ongoing,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""196""",KSA087,KSA,Market Linkage,"Meeting with Manoj Kumar , Tarmaraic buyer at KSA farm",New,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""197""",CBB021,CBBO NABARD,Field Visit,follow-up ceo and bod for new shop and office opening ,Ongoing,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""198""",CBB021,CBBO NABARD,Meeting,Review meeting with Eluru District collector on CSS FPOs at Eluru collector office,New,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""199""",NCD102,NCDC - CBBO,Follow-up,Manabhoomi fpo shop/office searching ,New,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""200""",CBB021,CBBO NABARD,Follow-up,Reddyguddem Druthi krishna fpo office/shop searching,New,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""201""",CBB021,CBBO NABARD,Field Visit,Reddyguddem office finalizing ,New,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""202""",CBB021,CBBO NABARD,Field Visit,Nuzvid fpo bod house visiting and followup sharecapital ,Ongoing,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""203""",CSA031,CSA Internal,Training,Training at Hyderabad,New,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""204""",CSA031,CSA Internal,Training,Training at Hyderabad,Ongoing,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""205""",CSA031,CSA Internal,Training,Training at Hyderabad,Ongoing,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""206""",CSA031,CSA Internal,Training,Training at Hyderabad,Ongoing,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""207""",CSA031,CSA Internal,Training,Training at Hyderabad,Ongoing,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""208""",CBB021,CBBO NABARD,Followup & Coordination,Follow-up NABARD DDM for equity and Managment cost,Ongoing,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""209""",CBB021,CBBO NABARD,Follow-up,SSVNS fpo shop followup,Ongoing,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""210""",CBB021,CBBO NABARD,Verification,Reddyguddem Druthi Krishna fpo books verification ,Ongoing,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""211""",NCD102,NCDC - CBBO,Verification,Manabhoomi fpo books verification ,Ongoing,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""212""",CBB021,CBBO NABARD,Verification,Nuzvid Horticulture fpo Books verification ,Ongoing,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""213""",CBB021,CBBO NABARD,Market Linkage,finding black gram market ,New,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""214""",CBB021,CBBO NABARD,Market Linkage,black gram marketing ,New,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000038""","""215""",CBB021,CBBO NABARD,Market Linkage,black gram marketing ,New,04:31.1,bharathch@csa-india.org,Date not recorded,Date not recorded
"""MP-2023-000039""","""216""",KSA088,KSA Farm,Field Visit,field visits in ssvn fpo and interaction with fpo farmers about fpo mobilization,New,02:22.5,vijayaprasanti@csa-india.org,Date not recorded,Date not recorded
